,company,name,Срок годности:,volume,price,Год выпуска:,Группа ароматов:,Верхние ноты:,Ноты сердца:,Базовые ноты:,Страна производства:,Производитель:
4306,Novaya-Zarya,kuznetckiy-most,36 месяцев с момента апробирования,0,0,2005,древесные;зеленые,грейпфрут;черная смородина,ананас,кедр;мускус,Россия,
4307,Novaya-Zarya,Okean,36 месяцев с момента апробирования,0,0,2002,свежие;пряные,бергамот;мандарин,роза;цветочные ноты,белый кедр;перец;специи;тмин;древесные ноты,Россия,
4308,Novaya-Zarya,Millionaire-Lovely,36 месяцев с момента апробирования,2 мл,240 р.,,цитрусовые;древесные,бергамот;грейпфрут;озон;слива,белый кедр;жасмин;кашемировое дерево;лесной орех;мёд;цветок апельсина,амбра;ветивер;мох;пачули,Россия,
4309,Novaya-Zarya,Moya-Voda,36 месяцев с момента апробирования,0,0,2008,водяные;ароматические,бергамот;мандарин;розовый грейпфрут,зеленые листья;нероли;резеда;розмарин,амбра;пачули,Россия,
4310,Novaya-Zarya,comandor,36 месяцев с момента апробирования,0,0,2002,фужерные,апельсин;базилик;бергамот;вербена;кориандр;лимон;розмарин;петитгрейн,ветивер;дубовый мох;жасмин;пачули;сандал,бензоин;кумарин,Россия,
4311,Novaya-Zarya,Man-Energy-Green,36 месяцев с момента апробирования,0,0,2012,древесные;фужерные,ежевика;мандарин;тмин,жасмин;корень фиалки;манго;папайя,дубовый мох;пачули,Россия,
4312,Novaya-Zarya,muzskoyodekolon,36 месяцев с момента апробирования,0,0,1989,ароматические,бергамот,лаванда,пачули,Россия,
4313,Novaya-Zarya,Bleu-Fonce,36 месяцев с момента апробирования,0,0,2012,древесные,бергамот;грейпфрут;лимон;яблоко,анис;имбирь;ладан;мускатный орех;розовый перец,ветивер;кедр;сандал,Россия,
4314,Novaya-Zarya,Smorodina,36 месяцев с момента апробирования,0,0,2001,цветочные;фруктовые,красная смородина,черная смородина,цветочные ноты,Россия,
4315,Novaya-Zarya,Lazurniy-Bereg,36 месяцев с момента апробирования,0,0,2015,цитрусовые;ароматические,кумкват;мандарин,жасмин,мускус;сандал,Россия,
4316,Novaya-Zarya,Vetiver Chic,36 месяцев с момента апробирования,0,0,2020,фужерные;пряные,бергамот;грейпфрут;лимон,герань;сычуаньский перец,амбра;ветивер;ладан;пачули,Россия,
4317,Novaya-Zarya,shipre,36 месяцев с момента апробирования,0,0,1889,шипровые,бергамот,ваниль;пачули;сандал,дубовый мох;лабданум,Россия,
4318,Novaya-Zarya,Sasha,36 месяцев с момента апробирования,0,0,1978,цветочные;свежие;древесные,зеленые листья;мандарин;черная смородина,лотос;цикламен,амбра;дубовый мох;древесные ноты,Россия,
4319,Novaya-Zarya,Inimitable,36 месяцев с момента апробирования,0,0,2015,древесные;ароматические,грейпфрут;морские ноты,жасмин;лавр,амбра;пачули;гваяк,Россия,
4320,Novaya-Zarya,Saint-Petersburg-Men,36 месяцев с момента апробирования,0,0,2019,древесные;водяные,грейпфрут;морские ноты,жасмин;лавр,амбра;дубовый мох;пачули;гваяк,Россия,
4321,Novaya-Zarya,consul,36 месяцев с момента апробирования,0,0,1980,свежие;древесные,бергамот;мандарин;элеми,жасмин;имбирь;мускатный орех;пачули;иланг-иланг;гваяк,амбра;ладан;мускус,Россия,
4322,Novaya-Zarya,Forward,36 месяцев с момента апробирования,0,0,2001,древесные;пряные,бергамот;кориандр;тмин,белый кедр;черная смородина;яблоко,амбра;дубовый мох,Россия,
4323,Novaya-Zarya,Galion-D-or,36 месяцев с момента апробирования,2 мл,374 р.,1996,пряные;восточные,белый кедр;бергамот;лист фиалки;мандарин,мускатный орех;сандал,амбра;мускус,Россия,
4324,Novaya-Zarya,Role-De-La-Homme,36 месяцев с момента апробирования,0,0,2021,древесные;пряные,бергамот;грейпфрут;кардамон;мандарин,корица;мускатный орех;ягоды можжевельника;древесные ноты,ваниль;мускус;пачули;сандал,Россия,
4325,Novaya-Zarya,Millioner,36 месяцев с момента апробирования,0,0,2013,древесные;пряные,кедр;мускус,грейпфрут;мандарин,кардамон;слива,Россия,
4326,Novaya-Zarya,tet-a-tet,36 месяцев с момента апробирования,0,0,1978,цветочные;шипровые,анис;мандарин;сельдерей;черная смородина;зеленые ноты,жасмин;роза;иланг-иланг,амбра;ваниль;ветивер;дубовый мох;мускус;пачули,Россия,
4327,Novaya-Zarya,troinoy-ot-napoleona,36 месяцев с момента апробирования,0,0,1978,цитрусовые;фужерные,бергамот;лимон;нероли,кориандр;лаванда;мускатный орех;мята,амбра;мускус,Россия,
4328,Novaya-Zarya,Energy-Sport,36 месяцев с момента апробирования,0,0,2008,фужерные,бергамот,герань;роза,амбра;ваниль,Россия,
4329,Novaya-Zarya,Symbol,36 месяцев с момента апробирования,0,0,,древесные;фужерные,кардамон;лист фиалки;мята;розовый перец,ананас;дыня;корица;лаванда;шалфей,белый кедр;ваниль;каштан;гваяк,Россия,
4330,Novaya-Zarya,Zeleniy-Chai,36 месяцев с момента апробирования,0,0,2001,зеленые,грейпфрут;мандарин,зеленый чай;роза,амбра;дубовый мох;мускус,Россия,
4331,Novaya-Zarya,Legkij-Briz-For-Men,36 месяцев с момента апробирования,0,0,2008,цитрусовые,бергамот;грейпфрут,перец;розмарин,дубовый мох;ладан;мускус,Россия,
4332,Novaya-Zarya,Sauveur,36 месяцев с момента апробирования,0,0,2015,древесные,бергамот;грейпфрут,ветивер;жасмин;пачули,амбра;амброксан;сандал,Россия,
4333,Novaya-Zarya,ozhen,36 месяцев с момента апробирования,0,0,1984,цитрусовые;цветочные,бергамот;грейпфрут;мандарин,жасмин,амбра;мускус;древесные ноты,Россия,
4334,Novaya-Zarya,bestmanshow,36 месяцев с момента апробирования,0,0,1980,цветочные;древесные,бергамот;лимон,жасмин;роза,амбра;бобы тонка;кедр,Россия,
4335,Mila-Schon,Uomo-Mila-Schon,36 месяцев с момента апробирования,0,0,,фужерные;древесные,апельсин;бергамот;грейпфрут,герань;мускус;пачули;перец,белый кедр;ветивер;мускус;сандал,Италия,Eurocosmesi
4336,Jovan,Musk-For-Men,36 месяцев с момента апробирования,0,0,1973,цветочные;древесно-мускусные,гвоздика;лайм;лимон;перец,амбра;лаванда;мята;специи,мускус;древесные ноты,Соединённые Штаты Америки,Coty
4337,Jovan,White-Musk-For-Men,36 месяцев с момента апробирования,0,0,1990,цветочные,жасмин;иланг-иланг,жимолость,амбра;мускус;древесные ноты,Соединённые Штаты Америки,Coty
4338,Jovan,Black-Musk,36 месяцев с момента апробирования,0,0,2009,пряные;древесные,бархатцы;лист фиалки;мандарин,бамбук;кипарис;лаванда;мускатный шалфей,ладан;мускус;серая амбра,Соединённые Штаты Америки,Coty
4339,Jovan,Sex-Appeal,36 месяцев с момента апробирования,0,0,1975,фужерные;пряные,зеленые ноты,специи,специи,Соединённые Штаты Америки,Coty
4340,Revillon,R,36 месяцев с момента апробирования,50 мл,3 231 р.,1995,пряные;древесные,гвоздика;герань;полынь;розмарин,кожа,бобы тонка;дубовый мох;кедр;пихтовый бальзам,Франция,
4341,Revillon,French-Line,36 месяцев с момента апробирования,5 мл,4 042 р.,1984,шипровые,артемизия;базилик;бергамот;кориандр;лимон,гвоздика;жасмин;корень ириса;роза;тмин,амбра;кожа;кокос;мускус;пачули,Франция,
4342,Jean-Desprez,40-Love-Pour-Homme,36 месяцев с момента апробирования,0,0,1947,цветочные;шипровые,альдегиды,жасмин;роза;сухофрукты,амбра;дубовый мох;животные ноты,Франция,Genesis International
4343,Jean-Desprez,Versailles-Pour-Homme,36 месяцев с момента апробирования,0,0,1980,фужерные;восточные,бергамот;лимон;мускатный шалфей;ямайский перец;зеленые ноты,белый кедр;гвоздика;герань;жасмин;корица;пачули;сандал;сосна;фруктовые ноты,амбра;ваниль;дубовый мох;лабданум;ладан;стиракс,Франция,Genesis International
4344,Wild-West,Men-Wild-West,36 месяцев с момента апробирования,0,0,2006,ароматические;древесные,цитрусы,кардамон;корица;лаванда,амбра;кожа;табак;древесные ноты,Соединённые Штаты Америки,
4345,Luxury-Concept,Tippu-Sultan-White-Berry,36 месяцев с момента апробирования,0,0,2010,древесные,ягоды,древесина,,Объединённые Арабские Эмираты,
4346,Luxury-Concept,Tippu-Sultan,36 месяцев с момента апробирования,0,0,2010,восточные;древесные,бензоин;ваниль;кориандр;лаванда;мускус;нероли;сандал,ваниль;лаванда;нероли,бензоин;кориандр;мускус;сандал,Объединённые Арабские Эмираты,
4347,SAI-New-York,Pour-Homme,36 месяцев с момента апробирования,0,0,2016,свежие,юзу,озон,амбра,Соединённые Штаты Америки,
4348,Louis-Vuitton,Nouveau-Monde,36 месяцев с момента апробирования,10 мл,8 208 р.,2018,восточные,карамель;роза;черная смородина;шафран,ваниль;олибанум;пачули;какао,кожа;ладан;уд;amberwood,Франция,LVMH
4349,Louis-Vuitton,L-Immensite,36 месяцев с момента апробирования,100 мл,47 063 р.,2018,восточные;пряные,бергамот;грейпфрут;имбирь,герань;розмарин;шалфей;водные ноты,амбра;амброксан;лабданум;каскалон,Франция,LVMH
4350,Louis-Vuitton,Imagination,36 месяцев с момента апробирования,2 мл,2 578 р.,2021,цитрусовые;фужерные,бергамот;сицилийский апельсин;цитрон,имбирь;корица;нероли,амброксан;кедр;олибанум;чай;гваяк,Франция,LVMH
4351,Louis-Vuitton,Sur-la-Route,36 месяцев с момента апробирования,0,0,2018,цитрусовые;фужерные,бергамот;лимон;розовый перец;цитрусы,гедион;кардамон;мускатный орех;трава,iso e super;белый мускус;кедр;кожа;пачули;перуанский бальзам,Франция,LVMH
4352,Louis-Vuitton,Meteore,36 месяцев с момента апробирования,2 мл,2 415 р.,2020,цитрусовые;фужерные,бергамот;мандарин;сицилийский апельсин,кардамон;мускатный орех;нероли;перец;розовый перец,масло яванского ветивера,Франция,LVMH
4353,Louis-Vuitton,Au-Hasard,36 месяцев с момента апробирования,3 мл,1 104 р.,2018,древесные,бергамот;лимон;мандарин;альдегиды,белая фрезия;груша;кардамон;нероли;зеленые ноты;петитгрейн,амбретта;кашмеран;кожа;мускус;сандал,Франция,LVMH
4354,Anthologie-By-Lucien-Ferrero-Maitre-Parfumeur,Par-Amour-Pour-Lui,36 месяцев с момента апробирования,3 мл,1 474 р.,2019,фужерные;восточные,бергамот;кориандр;лабданум;лаванда;тархун,кожа;пачули;сено;стиракс;табак;лист гвоздики,белый мускус;бобы тонка;ветивер;лабданум;сандал,Франция,Kaon
4355,Anthologie-By-Lucien-Ferrero-Maitre-Parfumeur,Harmonie-Pastorale,36 месяцев с момента апробирования,3 мл,1 474 р.,2020,фужерные,зеленый мандарин;лаванда;мастиковое дерево,жасмин;мускатный шалфей;перечная мята;чабрец,мастиковое дерево;пачули;масло яванского ветивера;тиковое дерево,Франция,Kaon
4356,Lise-Watier,Neiges,36 месяцев с момента апробирования,5 мл,563 р.,1999,цитрусовые;пряные,амбра;бергамот;мандарин,герань;лаванда;мускатный орех;фиалка;водяная лилия,мускус;сандал,Канада,
4357,Parfumeria-XXI-Veka,Molecule-Deep-Water,36 месяцев с момента апробирования,0,0,2014,фужерные,розмарин,пачули,секвойя,Россия,
4358,Parfumeria-XXI-Veka,Molecule-Aqua,36 месяцев с момента апробирования,0,0,2014,фруктовые;восточные,бергамот;кориандр;перец,лист фиалки;чай,кедр;мускус,Россия,
4359,Parfumeria-XXI-Veka,Patron-Original,36 месяцев с момента апробирования,0,0,,фужерные;древесные,бергамот;розмарин;яблоко,герань;водные ноты,бобы тонка;дубовый мох;мускус;палисандр,Россия,
4360,Parfumeria-XXI-Veka,Molecule-Cool,36 месяцев с момента апробирования,0,0,,цитрусовые;древесные,юзу,мята,кедр,Россия,
4361,Parfumeria-XXI-Veka,Molecule-Adventure,36 месяцев с момента апробирования,0,0,2015,цветочные;древесные,грейпфрут;морские ноты,жасмин;лавр,амбра;дубовый мох;пачули;гваяк,Россия,
4362,Parfumeria-XXI-Veka,Iperfume-Silver,36 месяцев с момента апробирования,0,0,2012,пряные;древесные,бергамот,пряные ноты,древесные ноты,Россия,
4363,Parfumeria-XXI-Veka,Molecule-Element,36 месяцев с момента апробирования,0,0,2014,восточные;древесные,артемизия,шалфей,палисандр,Россия,
4364,Parfumeria-XXI-Veka,Patron-Blue-Label,36 месяцев с момента апробирования,0,0,,шипровые,кориандр,мирт,тимьян,Россия,
4365,Parfumeria-XXI-Veka,Oscar-Silver,36 месяцев с момента апробирования,0,0,2013,цитрусовые;древесные,апельсин;мандарин;морские ноты;альдегиды,кедр;нероли;перец,амбра;бобы тонка;ваниль;ветивер;мускус,Россия,
4366,Mazzolari,Nero-Vetiver,36 месяцев с момента апробирования,0,0,2015,древесные;пряные,апельсин;бергамот;лайм,цветочные ноты,ветивер;мускатный орех;специи;табак,Италия,
4367,Mazzolari,Hartley,36 месяцев с момента апробирования,0,0,2014,древесные;цветочные;ароматические,бергамот;лимон,жасмин;лаванда;розмарин,кедр;пачули;сандал,Италия,
4368,Mazzolari,Nero,36 месяцев с момента апробирования,3 мл,441 р.,2014,цветочные;фруктовые,ананас;цитрусы;черная смородина;яблоко,пачули;цветочные ноты,амбра;ваниль;мускус,Италия,
4369,Mazzolari,Africa,36 месяцев с момента апробирования,0,0,2016,цитрусовые;древесные,бергамот;кориандр,герань;цикламен,амбра;пачули,Италия,
4370,Mazzolari,Alchemico,36 месяцев с момента апробирования,0,0,2015,фужерные,кипарис;перец,герань;роза,амбра;ветивер;ладан,Италия,
4371,Jo-Milano,Wood-Nuit,36 месяцев с момента апробирования,0,0,2018,древесные,палисандр,сандал,амбра,Соединённые Штаты Америки,
4372,Decleor,Loriginal,36 месяцев с момента апробирования,0,0,2000,шипровые,морские ноты;цитрусы,цветочные ноты,амбра;древесные ноты,Франция,
4373,Levis,Us,36 месяцев с момента апробирования,0,0,,древесные;ароматические,базилик;мята,перец;розмарин,абрикос;ветивер,Соединённые Штаты Америки,
4374,Simone-Andreoli,Lor-Du-Sillage,36 месяцев с момента апробирования,0,0,2017,фужерные,бергамот;розовый перец;сосна;петитгрейн,белый кедр;кипарис,дубовый мох;кожа;пачули,Италия,
4375,Jean-Patou,Patou-Pour-Homme,36 месяцев с момента апробирования,0,0,2013,фужерные;восточные,базилик;лаванда;мускатный шалфей,ветивер;герань;ель;пачули,бобы тонка;ваниль;виверра;кожа,Франция,LVMH
4376,Jean-Patou,Voyageur,36 месяцев с момента апробирования,50 мл,10 143 р.,1995,фужерные;древесные,апельсин;грейпфрут,лаванда;шалфей,дубовый мох,Франция,LVMH
4377,Mural-De-Ruitz,Energetic-Eau-De-Parfum,36 месяцев с момента апробирования,0,0,2016,цитрусовые;фруктовые;древесные,ананас;бергамот;лимон,белый табак;цветок апельсина,амбра;кедр;пачули;сандал,Объединённые Арабские Эмираты,
4378,Mural-De-Ruitz,In-Black,36 месяцев с момента апробирования,0,0,2012,цветочные;фруктовые,апельсин;артемизия;ладан;розмарин,грейпфрут;жасмин;кедр;лилия,амбра;дубовый мох;сандал;табак,Объединённые Арабские Эмираты,
4379,Mural-De-Ruitz,Mural-In-White,36 месяцев с момента апробирования,0,0,2016,восточные;кожаные,бергамот;грейпфрут;груша;красный апельсин;лаванда;розмарин;цитрон,имбирь;мускатный орех;розовый перец;элеми,белый кедр;ваниль;ветивер;сандал;amberwood,Объединённые Арабские Эмираты,
4380,Mural-De-Ruitz,Mural-In-Gold,36 месяцев с момента апробирования,0,0,2016,восточные,ваниль;перец,мускатный орех;шафран,мускус;пачули,Объединённые Арабские Эмираты,
4381,Mural-De-Ruitz,Energetic-Sport,36 месяцев с момента апробирования,0,0,2014,цветочные;фруктовые,апельсин;артемизия;ладан;розмарин,грейпфрут;жасмин;кедр;лилия,амбра;дубовый мох;сандал;табак,Объединённые Арабские Эмираты,
4382,Mural-De-Ruitz,In-Brown,36 месяцев с момента апробирования,0,0,2016,восточные;древесные,восточные ноты,восточные ноты,древесина,Объединённые Арабские Эмираты,
4383,Lolita-Lempicka,Au-Masculin-Collector,36 месяцев с момента апробирования,0,0,2006,восточные;древесные,плющ;ром;фиалка,лакричник;фиалка,ваниль;ветивер;кедр;мускус;шиповник,Франция,AmorePacific Group
4384,Lolita-Lempicka,Au-Masculin-Eau-De-Minuit,36 месяцев с момента апробирования,0,0,2012,восточные;древесные,анис;плющ,лакричник;уд;мирра,ветивер;оливковое дерево;древесные ноты,Франция,AmorePacific Group
4385,Lolita-Lempicka,Lolita-Lempicka-Lempicka-Homme,36 месяцев с момента апробирования,2 мл,344 р.,2018,восточные;гурманские,абсент;анис;плющ,миндаль;ром;сахар;фиалка,белый кедр;ваниль;лабданум;мускус,Франция,AmorePacific Group
4386,Lolita-Lempicka,Leau-Au-Masculin,36 месяцев с момента апробирования,50 мл,9 697 р.,2010,пряные;древесные,вербена лимонная;лимон;розовый перец,жасмин;фиалка;кислица,ветивер;оливковое дерево,Франция,AmorePacific Group
4387,Lolita-Lempicka,Au-Masculin,36 месяцев с момента апробирования,100 мл,12 324 р.,2000,восточные;гурманские,анис;базилик;лакричник;плющ;полынь;фиалка,бобы тонка;миндаль;ром;сандал,ваниль;ветивер;кедр;лабданум;пралине,Франция,AmorePacific Group
4388,Lolita-Lempicka,Green-Lover,36 месяцев с момента апробирования,1.5 мл,543 р.,2019,фужерные;пряные,итальянский мандарин;перец,мята;ягоды можжевельника,мадагаскарская ваниль;мускус,Франция,AmorePacific Group
4389,Lolita-Lempicka,Au-Masculin-Fraicheur,36 месяцев с момента апробирования,5 мл,397 р.,2004,свежие;древесные,лимон;плющ;зеленые ноты,анис;фиалка,ветивер;кашемировое дерево;кедр;оливковое дерево,Франция,AmorePacific Group
4390,Boucheron,Singulier,36 месяцев с момента апробирования,50 мл,4 653 р.,2022,фужерные;древесные,бергамот;грейпфрут;можжевельник,герань;лаванда;шалфей,ветивер;кедр;пачули,Франция,Inter Parfums
4391,Boucheron,Pour-Homme-Boucheron,36 месяцев с момента апробирования,5 мл,423 р.,1991,цитрусовые;пряные,апельсин;базилик;бергамот;вербена лимонная;лаванда;лимон;мандарин,гвоздика;жасмин;корень фиалки;ландыш;роза;иланг-иланг,амбра;бензоин;бобы тонка;ветивер;дубовый мох;ладан;мускус;сандал,Франция,Inter Parfums
4392,Boucheron,Jaipur-Homme,36 месяцев с момента апробирования,4.5 мл,936 р.,1998,ориентальные;пряные;древесные,амбра;бергамот;ваниль;гвоздика;гелиотроп;кардамон;корица;лимон;мускатный орех;древесина,гвоздика;жасмин;корица;роза,бензоин;бобы тонка;кедр;пачули,Франция,Inter Parfums
4393,Boucheron,Jaipur-Homme-Limited-Edition,36 месяцев с момента апробирования,0,0,2013,водяные;древесные,гвоздика;дыня;водные ноты,корица;мускатный орех,амбра;ваниль;древесные ноты,Франция,Inter Parfums
4394,Boucheron,Quatre-Absolue-De-Nuit-Pour-Homme,36 месяцев с момента апробирования,0,0,2017,древесные;пряные,лаванда;лимон;шалфей,мускатный орех;пачули;перец;акигалавуд,белый кедр;ваниль;ветивер,Франция,Inter Parfums
4395,Boucheron,Fraicheur,36 месяцев с момента апробирования,0,0,2006,восточные;пряные,бергамот,мускатный орех,пачули,Франция,Inter Parfums
4396,Boucheron,Fraicheur-Limited-Edition-2008,36 месяцев с момента апробирования,0,0,2008,древесные,апельсин;базилик;бергамот;вербена лимонная;кориандр,герань;ирис;можжевельник;роза;шалфей;иланг-иланг,амбра;бензоин;ветивер;дубовый мох;сандал,Франция,Inter Parfums
4397,Boucheron,Quatre-Intense-Pour-Homme,36 месяцев с момента апробирования,0,0,2015,цветочные;древесно-мускусные,лайм;лимон;лист фиалки,роза;жасмин самбак,белый кедр;кашемировое дерево;мускус,Франция,Inter Parfums
4398,Boucheron,Quatre,36 месяцев с момента апробирования,50 мл,5 262 р.,2015,цветочные;древесные,лайм;лимон;лист фиалки,роза;жасмин самбак,белый кедр;кашемировое дерево;мускус,Франция,Inter Parfums
4399,Dazzling-Perfume,Oxford-Leather,36 месяцев с момента апробирования,0,0,2010,кожаные,перец;шафран,амбра;роза,кожа;мускус,Объединённые Арабские Эмираты,
4400,James-Bond,James-Bond-007-Cologne,36 месяцев с момента апробирования,0,0,2018,фруктовые;шипровые,ананас;базилик;мята,мускатный шалфей;перец;ягоды можжевельника,амбра;белый кедр;дубовый мох;пачули,Великобритания,Coty
4401,James-Bond,James-Bond-007,36 месяцев с момента апробирования,30 мл,1 032 р.,2012,фужерные,бергамот;герань;зеленое яблоко,кардамон;лаванда;роза,ветивер;дубовый мох;пачули;сандал,Великобритания,Coty
4402,James-Bond,James-Bond-007-Vip-Gold,36 месяцев с момента апробирования,0,0,2012,фужерные,бергамот;яблоко,кардамон;лаванда;роза,ветивер;дубовый мох;пачули;сандал,Великобритания,Coty
4403,James-Bond,007-Seven-Intense,36 месяцев с момента апробирования,0,0,2015,восточные;фужерные,бергамот;мандарин;яблоко,белый перец;корица;мускатный орех;шафран,амбра;ваниль;карамель;кедр;кожа;мускус;сандал;махагони,Великобритания,Coty
4404,James-Bond,Quantum,36 месяцев с момента апробирования,0,0,2013,кожаные,анис;бергамот;лайм;морские водоросли,ирис;тиковое дерево,кофе,Великобритания,Coty
4405,James-Bond,007-Ocean-Royale,36 месяцев с момента апробирования,0,0,2013,фужерные;древесные,анис;бергамот;лайм;морские водоросли,ирис;кедр;тиковое дерево,бобы тонка;кофе;сандал;гваяк,Великобритания,Coty
4406,James-Bond,Movie-Man,36 месяцев с момента апробирования,0,0,2020,древесные;фужерные,мята;черный перец;лед,кедр;лаванда;розмарин,амбра;ветивер;пачули,Великобритания,Coty
4407,James-Bond,007-Seven,36 месяцев с момента апробирования,30 мл,946 р.,2015,фужерные;ориентальные,бергамот;мандарин,корица;мускатный орех;шафран;яблоко,кожа;мускус;сандал,Великобритания,Coty
4408,50-Cent,Power-50-CENT,36 месяцев с момента апробирования,0,0,2009,фужерные;пряные,артемизия;перец;петитгрейн,кориандр;мускатный орех;древесные ноты,дубовый мох;мускус;пачули,Соединённые Штаты Америки,Lighthouse Beauty
4409,Marjane,Words,36 месяцев с момента апробирования,0,0,,пряные;древесные,древесные ноты,пряные ноты,,Объединённые Арабские Эмираты,
4410,Marjane,Masters-Homme,36 месяцев с момента апробирования,0,0,,цитрусовые,бергамот;кардамон;лимон,герань;фиалка;яблоко,амбра;бобы тонка;мускус;сандал,Объединённые Арабские Эмираты,
4411,Ggema,Lord,36 месяцев с момента апробирования,100 мл,10 143 р.,2023,восточные;пряные,куркума;розовый перец;шафран,пачули;роза,амбра;ветивер;кожа;стиракс;уд,Франция,
4412,Ggema,Duke,36 месяцев с момента апробирования,5 мл,1 150 р.,2023,кожаные,бергамот;имбирь;кипарис;розовый перец;шафран,белая амбра;жасмин;ирис,ветивер;карамель;кожа;мускус,Франция,
4413,Ggema,King,36 месяцев с момента апробирования,100 мл,10 572 р.,2023,древесные,красные ягоды;сицилийский бергамот;ямайский перец,имбирь;сосна;иланг-иланг,кедр;мускатный шалфей;сандал,Франция,
4414,Ggema,Crown,36 месяцев с момента апробирования,100 мл,11 483 р.,2023,древесные;пряные,бергамот;красные ягоды;перец,мускус,ваниль;мускус;пачули;опопонакс,Франция,
4415,Ggema,Twilight,36 месяцев с момента апробирования,100 мл,11 483 р.,2023,цветочные,олибанум;розовый перец,жасмин;роза;розовое масло;цветок апельсина,ваниль;пачули;мирра,Франция,
4416,Ggema,Royal-Sapphire,36 месяцев с момента апробирования,100 мл,11 483 р.,2023,цветочные,бергамот;розовый перец;ягоды можжевельника,корица;лаванда;олибанум;розовое масло,ветивер;лабданум;пачули;уд,Франция,
4417,Ggema,Lucky-Moon,36 месяцев с момента апробирования,0,0,2023,восточные;цветочные,апельсин;бергамот;красный апельсин;мандарин;нероли,базилик;гальбанум;имбирь;корень ириса;лист черной смородины;мимоза,амбра;бобы тонка;ветивер;кедр,Франция,
4418,Ggema,Blue-Velvet,36 месяцев с момента апробирования,100 мл,11 483 р.,2023,фужерные;пряные,кардамон;корица;мускатный орех;шафран,роза;уд;гвоздика (пряность),мускус;пачули;сандал,Франция,
4419,Leonard,Homme-Leonard,36 месяцев с момента апробирования,50 мл,14 492 р.,2008,фужерные;древесные,бергамот;мускатный орех;перец,кедр;лист фиалки;мускатный шалфей,кашемировое дерево;ладан;сиамский бензоин,Франция,VAG
4420,Leonard,Cuir-D-Ambre,36 месяцев с момента апробирования,100 мл,10 132 р.,2018,древесные;пряные,бергамот;кардамон,жасмин;роза,бензоин;ваниль;дуб;лабданум;ладан;мускус;пачули;сандал,Франция,VAG
4421,Leonard,Leonard-Pour-Homme,36 месяцев с момента апробирования,100 мл,10 715 р.,1980,кожаные,базилик;бергамот;лаванда;майоран;чабрец;петитгрейн,артемизия;ветивер;жасмин;ирис;кедр;корица;пачули;семена моркови;гвоздика (цветок),амбра;дубовый мох;кастореум;кожа;лабданум;мускус,Франция,VAG
4422,Leonard,Monsieur-Leonard,36 месяцев с момента апробирования,0,0,1992,фужерные;древесные,базилик;кориандр;лаванда;мускатный шалфей,гвоздика;герань;ландыш;папоротник,бобы тонка;ваниль;дубовый мох;пачули,Франция,VAG
4423,Paolo-Pecora-Milano,Eau-De-Cologne-1961,36 месяцев с момента апробирования,0,0,2018,фужерные;цитрусовые;древесные,бергамот;цветок апельсина,амбретта,амбра;мускус;сандал,Италия,
4424,Paolo-Pecora-Milano,Bigli,36 месяцев с момента апробирования,0,0,2015,древесные,белый перец;кардамон,ветивер,кашмеран;сандал,Италия,
4425,Graham-Pott,Noble-Vicuna,36 месяцев с момента апробирования,15 мл,10 368 р.,2019,древесные;пряные,розовый перец;яблоко,корица;розмарин,уд;древесные ноты,Великобритания,
4426,Byredo-Parfums,Mister-Marvelous,36 месяцев с момента апробирования,2 мл,864 р.,2011,фужерные;древесные,бергамот;листья мандарина;нероли,бамбук;лаванда,амбра;белый кедр,Швеция,Puig
4427,Byredo-Parfums,Fantastic-Man,36 месяцев с момента апробирования,0,0,2009,фужерные,бергамот;кардамон;звездчатый анис,герань;кардамон;ладан,ветивер;дубовый мох;пачули,Швеция,Puig
4428,Byredo-Parfums,Baudelaire-Byredo-Parfums,36 месяцев с момента апробирования,1 мл,1 032 р.,2009,амбровые;кожаные,перец;тмин;ягоды можжевельника,гиацинт;кожа;ладан,амбра;папирус;пачули,Швеция,Puig
4429,Marc-Ecko,Unltd-orange,36 месяцев с момента апробирования,0,0,2012,фужерные,апельсин;бергамот;яблоко,дыня;кардамон;лаванда,амбра;ветивер;кожа;мускус,Соединённые Штаты Америки,Parlux
4430,Marc-Ecko,Blue-Marc-Ecko,36 месяцев с момента апробирования,0,0,2011,фужерные,слива;цитрусы;черная смородина,герань;лаванда;можжевельник;зеленые ноты,мускус;сандал,Соединённые Штаты Америки,Parlux
4431,Marc-Ecko,Green,36 месяцев с момента апробирования,0,0,2012,фужерные;зеленые,ананас;томат,белый кедр;герань;мускатный орех;древесные ноты;водные ноты,амбра;ветивер;кашмеран;кедр,Соединённые Штаты Америки,Parlux
4432,Marc-Ecko,Unltd-green,36 месяцев с момента апробирования,0,0,2012,фужерные,бергамот;дыня;инжир;мята,замша;лаванда;нероли;розмарин,дубовый мох;кашемировое дерево;кедр;мускус,Соединённые Штаты Америки,Parlux
4433,Marc-Ecko,Men-Marc-Ecko,36 месяцев с момента апробирования,100 мл,5 107 р.,2009,фужерные;ароматические,грейпфрут;имбирь;цитрусы,артемизия;лакричник;лист фиалки,бобы тонка;ладан;мускус,Соединённые Штаты Америки,Parlux
4434,Izod,Izod,36 месяцев с момента апробирования,100 мл,4 668 р.,2008,цитрусовые;фужерные;табачные,грейпфрут;лайм;мята;огурец;танжерин,лаванда;можжевельник;цикламен,ладан;лист табака;шафран,Соединённые Штаты Америки,Gemini Cosmetics
